plz,kreisid,kreisname
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37359,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37359,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37355,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37359,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37327,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37318,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37308,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37339,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37327,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37345,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37345,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
37351,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99755,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99765,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99759,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99752,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99735,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99752,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99759,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99734,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99759,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99765,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99755,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99735,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99765,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99768,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99752,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6567,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6556,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6577,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6571,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6556,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6556,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6577,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6556,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99706,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99713,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99718,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99707,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6556,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6571,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
6577,189,Eichsfeld – Nordhausen – Kyffhäuserkreis
99817,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36433,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36456,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99826,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99826,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36419,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36466,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36452,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99826,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36419,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36419,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99826,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99819,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99826,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36433,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99826,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36404,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99842,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36419,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99846,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99830,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36414,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36404,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36457,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36466,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99848,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36433,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99834,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99820,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36448,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
36460,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99837,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99831,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99947,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99976,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99958,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99986,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99947,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99998,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99994,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99974,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99986,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99976,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99947,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99947,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99947,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99955,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99974,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99996,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99976,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99988,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99986,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99991,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
99994,190,Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis
7743,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99638,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99634,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99638,191,Jena – Sömmerda – Weimarer Land I
99198,191,Jena – Sömmerda – Weimarer Land I
99625,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99631,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99198,191,Jena – Sömmerda – Weimarer Land I
99625,191,Jena – Sömmerda – Weimarer Land I
99625,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99198,191,Jena – Sömmerda – Weimarer Land I
99636,191,Jena – Sömmerda – Weimarer Land I
99636,191,Jena – Sömmerda – Weimarer Land I
99638,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99195,191,Jena – Sömmerda – Weimarer Land I
99634,191,Jena – Sömmerda – Weimarer Land I
99610,191,Jena – Sömmerda – Weimarer Land I
99610,191,Jena – Sömmerda – Weimarer Land I
99634,191,Jena – Sömmerda – Weimarer Land I
99198,191,Jena – Sömmerda – Weimarer Land I
99610,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99631,191,Jena – Sömmerda – Weimarer Land I
99634,191,Jena – Sömmerda – Weimarer Land I
99189,191,Jena – Sömmerda – Weimarer Land I
99610,191,Jena – Sömmerda – Weimarer Land I
99628,191,Jena – Sömmerda – Weimarer Land I
99638,191,Jena – Sömmerda – Weimarer Land I
99510,191,Jena – Sömmerda – Weimarer Land I
99438,191,Jena – Sömmerda – Weimarer Land I
99518,191,Jena – Sömmerda – Weimarer Land I
99439,191,Jena – Sömmerda – Weimarer Land I
99444,191,Jena – Sömmerda – Weimarer Land I
99438,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99518,191,Jena – Sömmerda – Weimarer Land I
99439,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99518,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99438,191,Jena – Sömmerda – Weimarer Land I
99448,191,Jena – Sömmerda – Weimarer Land I
99510,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99102,191,Jena – Sömmerda – Weimarer Land I
99448,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99448,191,Jena – Sömmerda – Weimarer Land I
99439,191,Jena – Sömmerda – Weimarer Land I
99518,191,Jena – Sömmerda – Weimarer Land I
99510,191,Jena – Sömmerda – Weimarer Land I
99438,191,Jena – Sömmerda – Weimarer Land I
99518,191,Jena – Sömmerda – Weimarer Land I
99448,191,Jena – Sömmerda – Weimarer Land I
99518,191,Jena – Sömmerda – Weimarer Land I
99438,191,Jena – Sömmerda – Weimarer Land I
99441,191,Jena – Sömmerda – Weimarer Land I
99438,191,Jena – Sömmerda – Weimarer Land I
99510,191,Jena – Sömmerda – Weimarer Land I
99510,191,Jena – Sömmerda – Weimarer Land I
99439,191,Jena – Sömmerda – Weimarer Land I
99100,192,Gotha – Ilm-Kreis
99100,192,Gotha – Ilm-Kreis
99100,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99894,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99100,192,Gotha – Ilm-Kreis
99867,192,Gotha – Ilm-Kreis
99100,192,Gotha – Ilm-Kreis
99887,192,Gotha – Ilm-Kreis
99885,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99192,192,Gotha – Ilm-Kreis
99885,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99891,192,Gotha – Ilm-Kreis
99897,192,Gotha – Ilm-Kreis
99958,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99880,192,Gotha – Ilm-Kreis
99100,192,Gotha – Ilm-Kreis
99192,192,Gotha – Ilm-Kreis
99880,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99869,192,Gotha – Ilm-Kreis
99887,192,Gotha – Ilm-Kreis
99310,192,Gotha – Ilm-Kreis
99310,192,Gotha – Ilm-Kreis
99310,192,Gotha – Ilm-Kreis
99310,192,Gotha – Ilm-Kreis
98716,192,Gotha – Ilm-Kreis
99334,192,Gotha – Ilm-Kreis
99334,192,Gotha – Ilm-Kreis
99334,192,Gotha – Ilm-Kreis
98693,192,Gotha – Ilm-Kreis
98693,192,Gotha – Ilm-Kreis
99310,192,Gotha – Ilm-Kreis
99338,192,Gotha – Ilm-Kreis
99326,192,Gotha – Ilm-Kreis
99310,192,Gotha – Ilm-Kreis
99330,192,Gotha – Ilm-Kreis
98701,192,Gotha – Ilm-Kreis
99084,193,Erfurt – Weimar – Weimarer Land II
99423,193,Erfurt – Weimar – Weimarer Land II
99428,193,Erfurt – Weimar – Weimarer Land II
7545,194,Gera – Greiz – Altenburger Land
7586,194,Gera – Greiz – Altenburger Land
7980,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7589,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7586,194,Gera – Greiz – Altenburger Land
7557,194,Gera – Greiz – Altenburger Land
7570,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7973,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7586,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7958,194,Gera – Greiz – Altenburger Land
7557,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7980,194,Gera – Greiz – Altenburger Land
7957,194,Gera – Greiz – Altenburger Land
7937,194,Gera – Greiz – Altenburger Land
7589,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7589,194,Gera – Greiz – Altenburger Land
7589,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7589,194,Gera – Greiz – Altenburger Land
7554,194,Gera – Greiz – Altenburger Land
7589,194,Gera – Greiz – Altenburger Land
7580,194,Gera – Greiz – Altenburger Land
7570,194,Gera – Greiz – Altenburger Land
7570,194,Gera – Greiz – Altenburger Land
7950,194,Gera – Greiz – Altenburger Land
7570,194,Gera – Greiz – Altenburger Land
7557,194,Gera – Greiz – Altenburger Land
7937,194,Gera – Greiz – Altenburger Land
7570,194,Gera – Greiz – Altenburger Land
7586,194,Gera – Greiz – Altenburger Land
7955,194,Gera – Greiz – Altenburger Land
7987,194,Gera – Greiz – Altenburger Land
4600,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4603,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4618,194,Gera – Greiz – Altenburger Land
4639,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4618,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4613,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4610,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4603,194,Gera – Greiz – Altenburger Land
4639,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4617,194,Gera – Greiz – Altenburger Land
4626,194,Gera – Greiz – Altenburger Land
4603,194,Gera – Greiz – Altenburger Land
7426,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7338,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7422,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7426,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98744,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98744,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7429,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98743,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7338,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98746,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7338,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7349,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98744,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7330,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7429,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7407,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7318,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7427,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7429,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98744,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7338,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7338,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7407,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7333,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7426,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
98744,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7646,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7768,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7639,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7768,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7646,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7646,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7751,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7616,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7774,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7613,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7768,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7646,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7607,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7774,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7768,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7646,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7646,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
7607,195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis
